,Country Code,Year,Agricultural land (sq. km),GDP per capita growth (annual %),Livestock production index (2004-2006 = 100),Urban population,Crop production index (2004-2006 = 100),Food production index (2004-2006 = 100),Ores and metals exports (% of merchandise exports),Electric power consumption (kWh per capita),Forest area (% of land area)
3121,STP,2001,510.0,1.618940302581585,92.38,78713.0,104.12,103.13,0.00106761592974477,1620.786613078265,58.3333333333333
3122,SUR,2001,860.0,2.96904778323236,95.04,317006.0,104.62,103.64,0.0435219570453215,2358.47571966033,98.6346153846154
3123,SVK,2001,22550.0,3.44292696526307,97.78,3020933.0,96.86,92.47,3.459744755447,5027.45280744067,39.98336696823029
3124,SVN,2001,5100.0,3.05412420993443,106.86,1011568.0,83.38,99.96,4.263132532405029,6006.34519040591,61.32075471698111
3125,SWE,2001,31540.0,1.19587148268204,102.01,7478923.0,102.74,100.41,2.49601228861469,16020.9803101633,68.6601354973924
3126,SWZ,2001,12240.0,0.239833681475957,79.55,228620.0,87.53,84.49,0.44867559812977004,1620.786613078265,30.383719510810298
3127,SXM,2001,53365.0,1.618940302581585,90.84506833015791,30600.0,90.83317116786876,90.36500000000001,2.57751034757976,1620.786613078265,31.0913950983645
3128,SYC,2001,40.0,-2.35661321154981,167.79,41126.0,112.41,146.95,0.0232076178507915,1620.786613078265,88.41303949770719
3129,SYR,2001,137230.0,2.96903950107341,69.84,8771259.0,81.81,76.27,0.0438075381503897,1144.18216114801,2.38219603761546
3130,TCA,2001,10.0,1.618940302581585,90.84506833015791,18415.0,90.83317116786876,90.36500000000001,0.000211656307971781,1620.786613078265,36.2105279219778
3131,TCD,2001,489300.0,7.50993966925179,91.64,1880534.0,100.24,96.02,2.57751034757976,1620.786613078265,4.994440914866581
3132,TEA,2001,7646386.00000054,5.71845960025053,84.9020990867346,675449844.0,86.28186434609779,84.92019458218459,2.0265855750403796,942.3342281149901,28.4414582249439
3133,TEC,2001,6563911.93847656,2.5336429905395095,91.5228328190515,275674453.0,89.31638641083609,89.10740970221691,6.869275736428009,3379.60091774922,38.353546085586295
3134,TGO,2001,34800.0,-4.31155736953214,84.38,1688670.0,99.34,88.99,20.5086835969488,98.96165324824341,8.567751424894281
3135,THA,2001,198280.0,2.48931139673481,94.98,20680738.0,95.26,96.64,1.07257669402566,1504.7562137865302,32.9401647737282
3136,TJK,2001,45730.0,7.808885532126711,71.32,1674596.0,76.09,78.13,2.57751034757976,2143.2257874598,2.9294084024006897
3137,TKM,2001,355000.0,3.2476151238665096,82.01,2105731.0,85.49,75.47,2.57751034757976,1782.8334848424104,8.78215904496414
3138,TLA,2001,7053375.99902153,-0.7120057680888149,84.4266448718439,387895091.0,86.5602958918998,85.5013412492486,7.97612598732584,1575.08970321091,48.782073426671104
3139,TLS,2001,3620.0,7.16115616956128,89.45,221870.0,89.37,87.85,2.57751034757976,1620.786613078265,56.677874095021494
3140,TMN,2001,2116980.0,0.5314382091798959,84.7300479194496,156474048.0,79.8679109310846,80.4757127247189,1.90403782971124,1105.41483225373,2.2477077856961603
3141,TON,2001,300.0,3.06109476258605,99.63,22692.0,94.67,95.84,0.0,1620.786613078265,12.5
3142,TSA,2001,2717700.0,2.4235532831661,87.662641295752,391801684.0,92.8455503414955,92.7633427080644,2.4525198596531697,357.84098629300104,16.630924501194198
3143,TSS,2001,8877869.20410156,1.5702307937038702,87.87730941815408,217045674.0,85.4799132433619,85.99767630913679,12.5040763192608,492.15280683649496,29.651533234254998
3144,TTO,2001,600.0,3.80161687436184,88.68,708528.0,110.59,97.81,0.150702586396065,4101.81561961322,45.3957124527901
3145,TUN,2001,94990.0,2.88948964043163,104.57,6250273.0,61.47,72.3,1.3945420719490098,1035.33800569599,5.4878989159754
3146,TUR,2001,409680.0,-7.3570040046533896,86.77,41943212.0,87.88,86.92,2.19556170389018,1612.9986297565601,13.355508237318599
3147,TUV,2001,17.000000476837197,0.669633825753067,98.43,4403.0,90.87,93.21,2.57751034757976,1620.786613078265,33.3333333333333
3148,TZA,2001,341000.0,3.34261244375145,82.81,7796649.0,73.74,76.89,8.81831749911268,62.903770666636895,58.1621133438699
3149,UGA,2001,126120.0,1.9974144550296997,69.58,3707367.0,98.37,90.37,3.70675823467693,1620.786613078265,18.9229768279866
3150,UKR,2001,413850.0,10.307271152627902,93.58,32707281.0,86.38,93.87,9.16446428721688,2790.53439984685,16.437386726503803
3151,UMC,2001,20291956.9384733,2.23448642953763,86.22627467528879,1190898391.0,86.9785590577758,85.7052519230325,3.9750755280981,1628.5745963999698,34.6645740237217
3152,URY,2001,149620.0,-4.01001500823385,73.16,3069511.0,68.75,69.99,0.5832361162809839,2001.21907470005,7.999771426792309
3153,USA,2001,4149440.0,0.00364897860518454,96.85,225792302.0,92.22,93.67,1.96221250494438,13046.6141478464,33.1568260255492
3154,UZB,2001,273300.0,2.8534687685652202,83.98,11634932.0,78.81,81.47,2.57751034757976,1769.39608122751,7.58956299402033
3155,VCT,2001,100.0,1.6036856621195301,105.05,49144.0,88.09,95.71,0.0915865683390645,1620.786613078265,66.6666666666667
3156,VEN,2001,216380.0,1.48955492489868,103.36,21651926.0,97.45,99.9,3.6131924274072498,2732.39918475959,55.397538050564
3157,VGB,2001,70.0,1.618940302581585,99.58,8693.0,98.26,99.36,2.57751034757976,1620.786613078265,24.466667175293
3158,VIR,2001,70.0,1.618940302581585,91.14,100749.0,90.83317116786876,91.14,2.57751034757976,1620.786613078265,57.485716683524
3159,VNM,2001,94830.0,5.09852879360304,72.8,20134757.0,82.26,81.57,0.6541786000989511,326.531880069751,38.5644025844611
3160,VUT,2001,1770.0,-5.6546977689671305,96.82,41539.0,101.92,100.79,2.57751034757976,1620.786613078265,36.095159967186206
3161,WLD,2001,48083779.8511416,0.6434531721619828,90.84506833015791,2919083083.0,89.1961122024342,89.4195224254293,3.14274909725999,2380.05349136941,31.135819776039902
3162,WSM,2001,480.0,6.367849777007019,102.45,38706.0,94.49,96.01,0.0959623710954923,1620.786613078265,60.424028268551204
3163,XKX,2001,53365.0,26.8877834229329,90.84506833015791,3707367.0,90.83317116786876,90.36500000000001,2.57751034757976,1968.0757885529501,31.0913950983645
3164,YEM,2001,235950.0,0.85319380537976,90.6,4799795.0,89.22,89.58,0.0705945007341071,147.390614092027,1.0398318086254899
3165,ZAF,2001,980130.0,1.33979066059516,84.74,26143328.0,93.32,88.71,22.915526266046,4302.11804041291,7.6177365240831305
3166,ZMB,2001,225550.0,2.5958474748144904,95.68,3742481.0,70.25,85.66,70.528230950245,618.675701046549,68.560780260025
3167,ZWE,2001,152400.0,1.0785935792274999,101.88,4074401.0,123.54,99.91,18.1389564443161,872.029100511795,47.995347033734
3168,ABW,2002,20.0,-5.405878900675059,94.18,43670.0,92.025,92.56079029472565,2.28495329191905,1695.760861889,2.33333326048321
3169,AFG,2002,377530.0,1.6515421347395,103.58,5031157.0,87.82,95.55,2.28495329191905,1695.760861889,2.06782464846981
3170,AGO,2002,573900.0,9.943764018778651,103.22,9190861.0,74.33,80.82,2.28495329191905,86.0188441202124,47.7086696378439
3171,ALB,2002,11400.0,4.85392213495177,94.09,1327220.0,86.23,89.85,3.43255983968605,1578.1659188268802,28.267882409757103
3172,AND,2002,228.500003814697,2.3549886357867003,94.18,64194.0,92.025,92.56079029472565,2.15483824992297,1695.760861889,34.0425531914894
3173,ARB,2002,4086271.00024223,-1.5438731833227,91.42190068310471,157691914.0,89.31436797494041,90.02520560795358,1.4577794337320602,1648.29283004941,1.6841143109807601
3174,ARE,2002,5710.0,-2.75061493068955,91.6,2820140.0,105.51,102.55,2.28495329191905,12502.669760091001,4.37623187542902
3175,ARG,2002,1287100.0,-11.8547768361233,83.03,33728934.0,88.18,86.56,3.88527869355605,2014.4765573381399,11.397125867608302
3176,ARM,2002,13910.0,13.8096504346294,82.6,1948906.0,55.35,65.79,15.7174694690876,1236.33065236465,11.6824729927473
3177,ASM,2002,45.0,1.6515421347395,100.37,52223.0,90.72,94.39,2.28495329191905,1695.760861889,89.89999771118151
3178,ATG,2002,90.0,-0.373294900966243,85.31,24348.0,111.65,97.81,2.28495329191905,1695.760861889,22.545454718849896
3179,AUS,2002,4470000.0,2.73968940200891,105.65,16550802.0,100.63,103.3,15.933269946683302,10813.1227291694,16.7086679770381
3180,AUT,2002,29021.999511718797,1.15267633135774,104.38,4821291.0,96.98,103.17,2.28495329191905,7427.65644509121,46.5391129955423
3181,AZE,2002,47448.9990234375,8.625351138512041,87.4,4232008.0,84.61,88.59,0.046322535647641,1996.70825200839,10.5783248521321
3182,BDI,2002,18340.0,1.6645248249839601,84.7,582051.0,106.28,100.55,3.4026524424414903,1695.760861889,7.44548274720569
3183,BEL,2002,13890.999755859399,1.25198916023295,107.19,10047703.0,97.79,101.7,2.28009655625459,8311.89267946638,22.128797805766002
3184,BEN,2002,33650.0,1.50801646877987,90.33,2847830.0,111.31,106.24,0.119724508486571,68.26224875585879,43.9960979070592
3185,BFA,2002,107700.0,1.39456596350325,81.21,2367405.0,86.34,87.99,0.0509525162725993,1695.760861889,22.3991224500868
3186,BGD,2002,93530.0,1.96038247387588,90.14,32796275.0,90.56,90.42,0.0396162642091656,122.98637829052,11.237612728187198
3187,BGR,2002,53250.0,8.262240877168221,108.21,5448708.0,103.11,102.38,9.79519088291117,3853.8190041011,32.0349255730124
3188,BHR,2002,91.99999809265141,-1.93748619230865,128.18,649671.0,95.06,106.64,17.460809967413198,20016.4321100843,0.5633802900851601
3189,BHS,2002,130.0,1.02141658589684,84.71,252564.0,87.95,86.7,8.7660579862451,1695.760861889,51.4485514485514
3190,BIH,2002,21230.0,5.19146196005509,72.52,1617063.0,80.22,81.06,2.28495329191905,2092.09639763078,42.67578125
3191,BLR,2002,90250.0,5.71608241057706,84.68,6998521.0,79.36,84.11,1.33349798626391,3000.7456250783002,41.1093043204284
3192,BLZ,2002,1520.0,2.18918217864024,98.8,119025.0,83.66,84.8,0.00276317488319871,1695.760861889,63.2262140029044
3193,BMU,2002,4.00000005960464,-2.11673145936213,107.48,62912.0,94.79,101.45,2.28495329191905,1695.760861889,18.5185181914697
3194,BOL,2002,373110.0,0.579771054946548,86.45,5489001.0,91.52,89.43,19.8224390477009,429.953102056157,54.9692598714576
3195,BRA,2002,2658680.0,1.7094743888001698,85.71,147005321.0,87.29,86.45,8.521171003416361,1806.66971449756,61.671376646000205
3196,BRB,2002,170.0,0.446436606505827,83.16,91409.0,106.34,92.37,0.267746856780236,1695.760861889,14.651163234267099
3197,BRN,2002,110.0,1.8508590990636498,110.49,249843.0,95.16,107.48,0.0,7373.50842892653,74.7248553686848
3198,BTN,2002,5350.0,8.76205047839585,98.75,169836.0,64.32,78.96,2.28495329191905,1695.760861889,65.97638460859
3199,BWA,2002,258460.0,4.20505291690256,89.81,930223.0,98.18,90.61,4.9175289025322195,1274.75446457379,21.7002809015095
3200,CAF,2002,51490.0,1.43336445657395,87.7,1437280.0,100.03,91.88,21.7613650087895,1695.760861889,35.9125506135831
3201,CAN,2002,675170.0,2.3035771162944103,98.31,25052940.0,70.44,82.25,4.479451795533441,16960.639671858,38.2373356107818
3202,CEB,2002,562642.00012207,4.21698769513598,99.12479460836491,65839890.0,93.6143127199255,93.18457350093719,3.09321715117842,3454.6359405791804,32.7991619095323
3203,CHE,2002,15595.0,-0.592227280691674,100.74,5347082.0,101.89,100.39,3.67585842413835,8031.4322256362,30.443802591898603
3204,CHI,2002,74.0000009536743,-1.9603271951393704,94.18,45712.0,92.025,92.56079029472565,2.28495329191905,1695.760861889,4.04040425629681
3205,CHL,2002,155650.0,2.0006176749395297,87.43,13583639.0,90.52,89.96,41.2292166049426,2727.86816513137,21.407551425260102
3206,CHN,2002,5185330.0,8.40191506145082,88.08,491993700.0,90.76,88.66,1.62419965454259,1194.85629490784,19.537036167891603
3207,CIV,2002,196000.0,-3.82763932514962,92.38,7578948.0,94.65,93.29,0.16444405622480598,176.652822478596,32.5748421531053
3208,CMR,2002,91600.0,1.50540623408926,89.63,7645216.0,80.62,81.94,4.32437057488208,155.03494949932102,45.854752385183296
3209,COD,2002,255500.0,-0.031202509992454,98.86,17981229.0,98.08,98.26,2.28495329191905,89.7303089894771,69.0881114774707
3210,COG,2002,105400.0,1.66105983151692,74.69,1973553.0,89.46,86.34,2.28495329191905,115.394363257226,65.95021961932649
3211,COL,2002,416070.0,0.950715907776441,89.01,30573543.0,92.25,90.43,0.833603777530381,873.264480117117,55.12357762505629
3212,COM,2002,1350.0,-0.11710888529022198,107.9,159409.0,97.68,99.19,0.00208806695434875,1695.760861889,23.535732294762695
3213,CPV,2002,740.0,3.53009830424236,88.91,244270.0,100.21,95.14,0.041923266103174,1695.760861889,20.5186110276442
3214,CRI,2002,18260.0,1.60794841313519,91.41,2532444.0,85.44,85.25,0.81597833233716,1558.42889104287,47.43439091265179
3215,CSS,2002,25732.000007629398,2.9305370566137405,94.7538911769865,3326493.0,101.22203066515999,99.76080261276459,1.7872558193193,2865.7143633628802,85.62344065003441
3216,CUB,2002,66540.0,1.10800371531165,109.35,8487656.0,116.67,116.85,32.709769029028394,1185.12621509367,23.872544871022896
3217,CUW,2002,53015.0,0.27429325911352,94.18,117440.0,92.025,92.56079029472565,2.28495329191905,7282.99988390542,31.099460418346702
3218,CYM,2002,27.0000004768372,-1.4753902314582101,98.82,45351.0,100.05,99.83,2.28495329191905,1695.760861889,52.916665871937894
3219,CYP,2002,1400.0,2.5410457745685,109.64,671116.0,111.76,109.24,4.89470968618493,3703.30943617165,18.6266234426788
3220,CZE,2002,42720.0,1.84877261091454,104.88,7526242.0,91.48,95.84,1.42590223005971,5894.2331191117,34.1788533712955
3221,DEU,2002,169670.0,-0.3661127401014,98.93,62174878.0,95.24,98.2,2.32972480740656,6900.7805270298595,32.5804047468899
3222,DJI,2002,17010.0,1.6515421347395,98.04,572337.0,103.52,98.87,2.28495329191905,1695.760861889,0.241587571381906
3223,DMA,2002,220.0,-3.07376472828865,102.11,45875.0,105.67,106.29,3.7404769667816096,1695.760861889,62.3866678873697
3224,DNK,2002,26650.0,0.14588070423261,99.05,4582981.0,95.71,99.4,1.0903452070447301,6533.75201430227,13.5371200773701
3225,DOM,2002,25150.0,2.9815788143186404,81.45,5529104.0,100.65,92.77,0.314067548847876,1390.3764767234302,32.1341342250892
3226,DZA,2002,398550.0,4.26207860095531,88.14,19591211.0,65.86,73.93,0.426398990764711,730.808988912893,0.655739102012869
3227,EAP,2002,7662756.00000054,6.91104894248127,88.19602914457859,715853442.0,89.9600122498974,88.8157134817935,1.86958536078814,1029.5524474224699,28.793944359295697
3228,EAR,2002,13547755.0004864,-0.135731768610015,88.7624870874227,998938589.0,87.85611359115549,88.7684957072802,3.70960080160047,760.3262969568291,22.918478609586302
3229,EAS,2002,12332458.000001,2.7348222973002403,90.5353004329526,906126769.0,91.01269498833608,90.36183230021591,2.2774859272521804,1825.3779916408603,25.847000529491602
3230,ECA,2002,6358938.06152344,5.566220903641219,93.8141079567267,250103810.0,89.4146233197115,92.0464847398747,6.78916342230839,3417.6959669904604,38.4904876012669
3231,ECS,2002,8162531.75276756,1.5086232048151897,98.7704261409211,596117543.0,94.5144206378869,96.45187337927608,2.8207125293821202,5079.47446856593,37.5261577041808
3232,ECU,2002,74900.0,2.2846872055783196,92.35,8033023.0,89.87,91.15,0.264067892257561,688.4790274102,54.644227853468706
3233,EGY,2002,34240.0,0.48179271412519104,82.43,30659220.0,89.29,86.91,4.6066236171805,1078.9529776179902,0.0624843043477216
3234,EMU,2002,1245379.19128418,0.46506369565899797,101.191772261325,237878107.0,97.98649224987071,99.12665420087099,2.0501099225955,6480.53936764758,36.728678928822106
3235,ERI,2002,75320.0,-1.4092943884806899,89.53,703157.0,56.32,75.11,2.28495329191905,87.0596334305768,15.516831199721599
3236,ESP,2002,294190.0,1.29005004692624,102.14,31708814.0,99.78,100.15,2.00796669999909,5576.5462645647995,34.263786470022396
3237,EST,2002,6982.00012207031,7.481060485650961,103.04,953352.0,92.49,94.48,2.42777079821342,4767.462935440611,52.9983509708953
3238,ETH,2002,304980.0,-1.35473534506654,96.14,10604081.0,78.5,84.84,1.30264347229644,26.2324657529813,13.423
3239,EUU,2002,1956929.19128418,1.06269437792182,100.818607988137,306961948.0,97.34310742148192,98.295656956469,2.14283200267174,5996.40118593598,36.683039813000704
3240,FCS,2002,3916422.00000048,-3.0947822573126205,91.6159113805661,193551026.0,91.5762435079236,92.9086655976483,2.28495329191905,430.117338332889,28.9530235762086
3241,FIN,2002,22360.0,1.46088156482975,99.57,4290649.0,103.13,100.76,2.8844171585621603,16140.0669692216,73.2926203051643
3242,FJI,2002,4280.0,3.0313867634928195,97.49,396965.0,96.94,97.2,0.32539892637656803,1695.760861889,54.0322924417163
3243,FRA,2002,296106.9921875,0.40270991418198293,105.6,47206863.0,103.42,104.19,1.75814492010845,7299.248460491241,28.3395457105527
3244,FRO,2002,30.0,1.6515421347395,100.01,17959.0,101.85,100.25,2.28495329191905,1695.760861889,0.0573065864714499
3245,FSM,2002,225.0,0.681350823202777,100.04,23900.0,108.74,106.45,2.28495329191905,1695.760861889,91.2999997820173
3246,GAB,2002,51600.0,-2.59601454079719,97.82,1035393.0,98.42,98.83,1.77445857699742,926.0157647780239,85.380525478325
3247,GBR,2002,169760.0,1.8920897890879198,99.78,46930583.0,104.84,100.81,2.11815098440636,6142.74983363365,12.320919475997698
3248,GEO,2002,30040.0,6.42446376668913,105.41,2086373.0,92.08,96.23,22.987295521918803,1653.3807211987398,39.7950799744119
3249,GHA,2002,146310.0,1.97372891783456,91.15,9166549.0,90.4,90.16,2.28495329191905,305.980609571656,39.4066960067461
3250,GIB,2002,53015.0,1.6515421347395,94.18,32102.0,92.025,92.56079029472565,2.28495329191905,3893.83839013146,0.0
3251,GIN,2002,137400.0,3.09473645424703,84.04,2697744.0,89.21,89.55,71.622887022059,1695.760861889,27.8040045580335
3252,GMB,2002,5170.0,-6.29437185673201,88.15,697679.0,64.48,71.34,2.28495329191905,1695.760861889,45.9486166007905
3253,GNB,2002,16090.0,-3.14369470357366,92.56,464198.0,90.88,90.97,2.28495329191905,1695.760861889,74.70839433954941
3254,GNQ,2002,3240.0,14.614891194404303,94.99,346132.0,92.63,89.25,2.28495329191905,1695.760861889,61.31194469975511
3255,GRC,2002,83430.0,3.5426227770179097,95.37,7991509.0,105.9,103.31,7.9748292689372695,4909.63969803033,28.404964331604
3256,GRD,2002,130.0,3.0530541820409103,95.84,37218.0,150.61,140.1,0.0115920040094839,1695.760861889,49.9705875621124
3257,GRL,2002,2403.9999389648397,-1.42425835920091,101.31,46473.0,92.025,101.51,0.0145181480879006,1695.760861889,0.000535997073475227
3258,GTM,2002,45250.0,1.4513331673371699,94.68,5616681.0,87.72,91.02,0.5244840539246579,363.01541308401903,38.2605449794699
3259,GUM,2002,200.0,1.6515421347395,98.94,146699.0,97.13,97.32,2.28495329191905,1695.760861889,46.2962962962963
3260,GUY,2002,17080.0,1.18925012216422,79.54,212399.0,105.09,101.64,9.224451174644509,1695.760861889,84.3992887985776
3261,HIC,2002,13374236.6919795,0.8404447915201421,99.6632953454228,845325430.0,93.38822264274,96.510570335476,2.59831439982061,8876.708818467621,28.675448495557
3262,HKG,2002,70.0,1.20745641712341,105.12,6744100.0,96.86,103.78,1.6748717366439398,5647.89964561617,31.099460418346702
3263,HND,2002,30280.0,1.0987686077941101,84.98,3229730.0,79.24,81.55,5.999480607349219,516.649312733746,54.9825721690946
3264,HPC,2002,6356580.80078125,0.5702057617448871,93.6911769025613,146706531.0,90.08586036859751,91.17313368012279,15.7791555400211,139.735351956162,32.6028448303224
